worker	sentence	label
kos12	#0399	Our company thinks house and family health.
kos12	#0320	He says his opinion clearly to teachers and friends.
kos12	#0702	Periodically, receive inspection of local government facility.
kos12	#0400	He thinks purchasing it seriously.
kos12	#0325	He conducted actions about 10 years in regions more than 60 countries.
mamiasai	#0575	The one who understand about it are more generous than who not.
mamiasai	#0171	Mr,Yamada managed the time with the person in charges of sound.
mamiasai	#0344	He is going to rehearse for one and half hour in the gymnastic hall.
mamiasai	#0135	many people took a commemorative photo.
mamiasai	#0196	Over 15million people travel abroad.
mamiasai	#0297	There are two systems on a reduction and exception in the tax for national health insurance.
mamiasai	#0268	I would associate Japanese food with safety.
mamiasai	#0731	The water colored class has had interviewed by a magazine.
mamiasai	#0539	He does`t have knowledge about it very much.
mamiasai	#0157	Two actresses are so attractive to male funs that the funs couldn`t take their eyes off of them.
kos12	#0233	56% by 5 years old conducted pancreatectomy.
kos12	#0733	I received feeling that person who comes in front of me is winner in reality.
kos12	#0209	Crafty person pretends to be a admiral of idiot.
kos12	#0042	Remained fixed period of passport is required.
kos12	#0746	Both labor and management are received restriction of period.
kos12	#0546	Its has structure similar to female hormone.
kos12	#0308	Yamada said me just as relieved.
kos12	#0347	He conducts business brand development and consulting of company.
kos12	#0611	Its possible to do activity freely in real-time.
kos12	#0724	I'm already received consultation over 1000 from whole country.
bunnosuke	#0218	The period for sending tax numbers is from the 1st until the 15th.
bunnosuke	#0383	I am always thinking about such a thing. 
bunnosuke	#0375	There is an exihition by the culture circle.
bunnosuke	#0627	We can have a meal in calm atomosphere at that restaurant.
bunnosuke	#0534	That has certain influences for US government's policy dicision.
bunnosuke	#0773	It cannot happen that such a miserable youth belong to the organisation like that.
bunnosuke	#0271	There are many kinds of way for encoding.
bunnosuke	#0527	That film had a lot of erotic scenes.
bunnosuke	#0710	It is influenced by Mediterranean culture.
bunnosuke	#0451	He will check products of this category more.
mamiasai	#0063	The total amount of the budget would be 202 million 840 thousand yen.
mamiasai	#0309	It is said that the restaurants using its own raw noodle are amounted 80percent of whole.
mamiasai	#0466	It seems like a lot of kind of people has checked  this blog.
mamiasai	#0635	I can't take a time easily to fill any comment in it.
mamiasai	#0769	It can`t take examples too much that remembering the words mistakenly.
mamiasai	#0034	30.2 percent people regard the opinions of a sales persons.
mamiasai	#0494	This type is the best to keep balance between amount of sugar and sour.
mamiasai	#0707	He was accepted by mayor in advance.
mamiasai	#0616	External nursing insurance services is available for everyone who need care giver.
mamiasai	#0555	That dates back to over 90 years ago.
bunnosuke	#0374	He will do the predetermined entrance examination in advance.
bunnosuke	#0365	He will do the sitting in front of National Assembly and request actions for parliamentarians from 11 o'clock to 1 o'clock..
bunnosuke	#0079	I made a call to many companies to ask a favor.
bunnosuke	#0728	2707 items were designated as the important tangible folk cultural property of the country.
bunnosuke	#0739	This must be decided by Town Mayor.
bunnosuke	#0654	He stood up from the chair,went out from the room.
bunnosuke	#0100	People who are interested in Africa exchange informations and their opinions.
bunnosuke	#0717	I got the report that the priority system for public vehicle started.
bunnosuke	#0386	We just only see how the readers feel.
bunnosuke	#0038	People suffering from dementia live together.
doujimayoshiteru	#0307	I told him clearly what he was going to do
doujimayoshiteru	#0532	It has the power to the extent that it influences sales
doujimayoshiteru	#0341	He will change the function and correct the condition from time to time
doujimayoshiteru	#0407	The cows gaze at us with big eyes
doujimayoshiteru	#0646	We were very satisfied and arrived on our way home
doujimayoshiteru	#0223	People who thought that everything would do perfectly fail
doujimayoshiteru	#0380	I think about the way he diets
doujimayoshiteru	#0543	I have my own ideas firmly
doujimayoshiteru	#0256	It has nothing to do with whether or not to be a companion
doujimayoshiteru	#0195	First grader learned keyboard harmonica
jun1223	#0624	If you are anonymous, your subsequent permission will not be allowed.
jun1223	#0193	He will apply for preliminary arrangements to the mayor.
jun1223	#0621	You can easily calculate your calories everyday.
jun1223	#0631	I finally had a time for its clean during vacation.
jun1223	#0377	Our staff supports that day’s engine.
jun1223	#0381	At first, municipalities have to think about how to make people happy.
jun1223	#0189	We basically decided a rule that deadline of plans is within a year.
jun1223	#0541	One software has both functions.
jun1223	#0011	I think this movie is from the early era of Showa.
jun1223	#0676	He went out the ticket gate at the local station on his way home after work.
doujimayoshiteru	#0408	For the time being, he sees the state of the visiting day
doujimayoshiteru	#0284	Of course we have confidentiality obligation
doujimayoshiteru	#0418	For details, please look at the company's website
doujimayoshiteru	#0230	People looking at it took notice
doujimayoshiteru	#0156	We will provide services for the purpose of reducing the burden on our families
doujimayoshiteru	#0106	Set the product settings to factory default settings
doujimayoshiteru	#0553	It has almost the same performance as an asphalt mixture
doujimayoshiteru	#0105	He is working as a foothold in a construction company
doujimayoshiteru	#0169	Yamada and Sato practice singing together
doujimayoshiteru	#0332	We will assist daily living with those who need care
doujimayoshiteru	#0283	It has a function to promote blood circulation
doujimayoshiteru	#0337	He will examine how to implement the seminar
doujimayoshiteru	#0074	Children's representatives greeted their parents and grandparents
doujimayoshiteru	#0359	The program automatically buys and sells stocks
doujimayoshiteru	#0327	He regularly investigates blood pressure control and medication situation
doujimayoshiteru	#0384	Specifically I am thinking of two ways
doujimayoshiteru	#0761	I do not need a wheelchair at all
doujimayoshiteru	#0700	If I miss the timing I can not get any speed
doujimayoshiteru	#0288	At the committee, there was a report to the effect that we wanted completion in the current fiscal year
doujimayoshiteru	#0520	Current medical systems are very problematic
doujimayoshiteru	#0770	There are few such places around here
doujimayoshiteru	#0548	Many people have quite a negative image in their words
doujimayoshiteru	#0705	When you issue advertisements, you must obtain permission from the mayor in advance
doujimayoshiteru	#0298	There is one such thing on most islands
doujimayoshiteru	#0249	In case of syphilis stage 2, there is a risk of infection in all
doujimayoshiteru	#0566	A certain volatile substance has a germination inhibiting action
doujimayoshiteru	#0615	Easy to use a cordless and portable internet connection
doujimayoshiteru	#0240	Many students work part-time
doujimayoshiteru	#0049	You have changed the transfer time to 1 second
doujimayoshiteru	#0572	Our company has over 30 years experience in many entertainment facilities and commercial facilities
doujimayoshiteru	#0709	In order to become a player, I will receive a 12 - month education at school
doujimayoshiteru	#0351	He first checks his health every morning
doujimayoshiteru	#0070	The people of the committee made a speech campaign
doujimayoshiteru	#0099	I will target those who secretly enjoy dressing
doujimayoshiteru	#0273	There is still time until the meeting time
doujimayoshiteru	#0345	The hotel will meet with the organizer of the event in advance
doujimayoshiteru	#0339	Contractor repaired dangerous place at any time
doujimayoshiteru	#0452	He watches a welcome bulletin board posting
doujimayoshiteru	#0279	Mr. Yamada had a story to the effect that it was very hard
doujimayoshiteru	#0414	See more details on early childhood education related products
doujimayoshiteru	#0067	Development of clinical research and improvement of medical treatment level
doujimayoshiteru	#0360	We will provide the following services for employees
doujimayoshiteru	#0526	There were many contents that can be put to class right away
doujimayoshiteru	#0622	Can treat patients with chronic pain, cancer pain
doujimayoshiteru	#0370	He will propose business systems for enterprises
doujimayoshiteru	#0560	Everyone has qualification as a first-class skill
doujimayoshiteru	#0278	There are many places all over the country where the scenery of autumn leaves is the stage of Noh music
doujimayoshiteru	#0331	We will provide infectious disease information and medical information for medical staff
doujimayoshiteru	#0361	He carries out the management consulting services for small and medium-sized enterprises
doujimayoshiteru	#0232	I'm thrilled by the myself of a PA League fan
doujimayoshiteru	#0590	In the future of the game industry, everyone had hope
doujimayoshiteru	#0353	Municipal office is paying distribution of administrative materials
doujimayoshiteru	#0329	We will do all related work besides that
doujimayoshiteru	#0413	He saw other works of this author in July
doujimayoshiteru	#0688	People who have passed passive life come into society
doujimayoshiteru	#0404	We should consider the mechanism of society where guns are hard to obtain
doujimayoshiteru	#0354	He made an assessment of material properties and lifetime characteristics
doujimayoshiteru	#0745	He received the award from the Prime Minister for disaster prevention workers
doujimayoshiteru	#0330	We actively support the local people to support our activities
doujimayoshiteru	#0612	When I went to a shop before 11 o'clock, already nearly 30 people were queuing
doujimayoshiteru	#0339	Contractor repaired dangerous place at any time
doujimayoshiteru	#0324	Weather condition refers to a state in which the selected item is larger than the set value
doujimayoshiteru	#0747	Many people receive the benefits of the service
doujimayoshiteru	#0520	The medical system now is very problematic
doujimayoshiteru	#0621	Easy to calculate calorie everyday
doujimayoshiteru	#0408	For the time being, he sees the state of the visiting day
doujimayoshiteru	#0083	A person qualified as a diamond appraiser will inspect
doujimayoshiteru	#0548	Many people have quite a negative image in their words
doujimayoshiteru	#0566	A certain volatile substance has a germination inhibiting action
doujimayoshiteru	#0558	That has great involvement in our lives
doujimayoshiteru	#0746	Both labor and management receive period restrictions
doujimayoshiteru	#0298	There is one such thing on most islands
doujimayoshiteru	#0649	I almost have no symptoms of hay fever
doujimayoshiteru	#0407	The cows gaze at us with big eyes
doujimayoshiteru	#0196	More than 15 million people travel abroad
doujimayoshiteru	#0169	Yamada and Sato practice singing together
doujimayoshiteru	#0705	When you issue advertisements, you must obtain permission from the mayor in advance
doujimayoshiteru	#0329	We will do all related work besides that
doujimayoshiteru	#0249	In case of syphilis stage 2, there is a risk of infection in all
doujimayoshiteru	#0171	Mr. Yamada and the voice person did the adjustment of time etc
bunnosuke	#0327	He checks blood pressure control and merication situation regularly,
bunnosuke	#0392	Now each of us thinks how the education should be.
bunnosuke	#0538	All children have a sense like that.
bunnosuke	#0626	You can change your password in easy way.
bunnosuke	#0469	He saw the outside world through the window of cafe.
bunnosuke	#0195	the first grade students practice pianica.
bunnosuke	#0396	We think about our challenges and future directions of our environmant issues.
bunnosuke	#0380	We think various ways for him to go on a diet.
bunnosuke	#0336	Professor did a keynote lecture with this theme.
bunnosuke	#0457	It is like I am wotching the scene of movie. 
doujimayoshiteru	#0334	He continually improves the blogging system
doujimayoshiteru	#0615	Easy to use a cordless and portable internet connection
doujimayoshiteru	#0256	It has nothing to do with whether or not to be a companion
doujimayoshiteru	#0193	He will apply for consultation to the mayor
doujimayoshiteru	#0309	Say that 80% of the shops using homemade noodles will be used
doujimayoshiteru	#0221	Left wing and dissidents shared talks
doujimayoshiteru	#0532	It has the power to the extent that it influences sales
doujimayoshiteru	#0745	He received the award from the Prime Minister for disaster prevention workers
doujimayoshiteru	#0371	The education revitalization conference has made seven recommendations
doujimayoshiteru	#0296	There is a trade - off between index creation cost and search cost
doujimayoshiteru	#0278	There are many places all over the country where the scenery of autumn leaves is the stage of Noh music
doujimayoshiteru	#0034	30.2% refer to the opinions of salespeople
doujimayoshiteru	#0151	For residents in the direction of Europe, we do not sell goods
doujimayoshiteru	#0220	Most people train actions
doujimayoshiteru	#0015	I'd like him to always be above me
doujimayoshiteru	#0556	I am responsible for their actions
doujimayoshiteru	#0105	He is working as a foothold in a construction company
doujimayoshiteru	#0270	I have a tendency to like people who act committed
doujimayoshiteru	#0079	I made a phone call to a pretty good number of companies
doujimayoshiteru	#0737	56% of corporations received funds financing
bunnosuke	#0320	He says his opinion frankly to his teacher and his friends.
bunnosuke	#0354	He evaluated material properties and life characteristic
bunnosuke	#0074	the representative of children made a greeting of appreciation to their parents and grandparents.
bunnosuke	#0702	We regirally get an inspection by an institution of local government.
bunnosuke	#0773	It can be possible that such a meserable youth belongs to the institusion like that.
bunnosuke	#0129	The staff in charge will have a meeting with the craftman.
bunnosuke	#0514	Many of major logistic companies in Europe are from England.
bunnosuke	#0462	He saw the PC screen from behind Mr.(Ms.)Yamada.
bunnosuke	#0350	We certainly confirm order details to the customer.
bunnosuke	#0049	You made the transfer time 1second.
Hilary	#0555	It had a long history of 90 years.
Hilary	#0474	The sounds of a second hand make my ears comfortable.
Hilary	#0707	He's already taken an approval from the mayor.
Hilary	#0326	He mainly conduct an improvement research on processing techniques.
Hilary	#0531	That kind of people usually have an absolute confident with oneself. 
Hilary	#0628	I can't post on my blog that often lately.
Hilary	#0612	There's already been a queuing line of 30 people when I went to the store before 11.
Hilary	#0545	A tree has both male and female characters.
Hilary	#0704	She took a surgery for breast cancer at university hospital five years ago.
Hilary	#0158	The shopping company makes the contract.
Traum_8	#0620	You can actually experience making ramen.
Traum_8	#0654	He stands up and leaves the room.
Traum_8	#0143	He kisses her lips to tell good morning.
Traum_8	#0359	Buying and selling of stocks is automatically done by this program.
Traum_8	#0106	Reset settings of products to the factory default. 
Traum_8	#0067	It aims to develop clinical research and grow levels of medical examination up.
Traum_8	#0774	Person himself doesn't have such a feeling.
Traum_8	#0588	Each has original taste or flaver. 
Traum_8	#0560	All people have a licence of first-class architect.
Traum_8	#0156	We provide this service with setting the purpose that we decrease your familly's  burden.
Traum_8	#0265	It takes 1 hour from this place to go to the shop by car.
Traum_8	#0230	The person who saw it was points out.
Traum_8	#0592	Not all people have a phone.
Traum_8	#0527	This video has many erotic scenes.
Traum_8	#0141	Yesterday, 4 people reported to mayer Yamada about their awards.
Traum_8	#0611	You can freely and act real-time.
Traum_8	#0341	He always do such as change of settings or repairing of flaws.
Traum_8	#0325	He did activities for about 10 years in over 60 countries.
Traum_8	#0240	Many students have part-time job.
Traum_8	#0413	He looks other books by this author in July.
jun1223	#0063	the total Budget is decided to 200 million 2.84 million yen.
jun1223	#0536	It is great meaning only for Mr. Yamada.
jun1223	#0344	He practices for an an hour thirty minutes at the gym.
jun1223	#0541	One software has both functions.
jun1223	#0352	Our company makes original embroidered patches and sell embroidery products.
jun1223	#0418	Please visit our website, for details.
jun1223	#0378	I will give advice how to use only for anyone who are actually using it.
jun1223	#0428	It has been a long time since he have watch the recent news last time.
jun1223	#0328	In University, it is mainly set up a business enterprise as follows:
jun1223	#0294	There are many cases that are not evaluated from the work site.
coruberie	#0290	There are 2 pieces of information in this page.
coruberie	#0307	He said to me clearly what he was going to do.
coruberie	#0215	He requests information materials from each insurance company.
coruberie	#0624	With anonymity, it is not possible to take care of it later.
coruberie	#0357	It will automatically calculate the termination time.
coruberie	#0038	People with dementia are living together.
coruberie	#0361	He provides management consulting services to small and medium-sized enterprises.
coruberie	#0011	I think that film is from early Showa era.
coruberie	#0335	He gave an 18-minute presentation under that title.
coruberie	#0646	Each one went home completely satisfied.
aki98	#0488	It is definitely better for people who buy it from now on.
aki98	#0658	I cannot help but sighing with amazement by beautiful scenery.
aki98	#0627	The restaurant provides relaxing and cozy atmosphere.
aki98	#0348	First, register information categories for the data registration.
aki98	#0332	We assist people in need of care as to their daily tasks.
aki98	#0399	Our company values health of homes and families.
aki98	#0042	A passport must have certain valid periods.
aki98	#0381	First, local government must examine how to create happiness.
aki98	#0631	I could find a time to clutter it during holidays.
aki98	#0330	We actively support activities of the local people.
bunnosuke	#0451	He check the products of this category more.
bunnosuke	#0366	Our staff will explain to new customers about fee and our service in adovance.
bunnosuke	#0539	He does not have knowledge so much.
bunnosuke	#0218	The period for sending tax certificate is from the 1st to the 15th.
bunnosuke	#0404	We should make the structure of society which is not easy to get guns. 
bunnosuke	#0551	I have a child in same age.
bunnosuke	#0189	We decided the period for submitting of plan draft was within one year in principle.
bunnosuke	#0549	31 people have some disablities in their bodies.
bunnosuke	#0526	There are many things which is directly useful for the class.
bunnosuke	#0185	People around me are expecting to me.
bunnosuke	#0364	For providing this service, the following actions are prohibitied.
bunnosuke	#0173	The consumer apply for membership to credit card company.
bunnosuke	#0005	Yamada is a person who is liked by everyone.
bunnosuke	#0571	Staffs keep recognition like that.
bunnosuke	#0494	This kind has the best balance between sugar content and acidity.
bunnosuke	#0601	You can make a hotel reservation easily in Japanese from Japan.
bunnosuke	#0297	There are two systems in tax reduction system of national insurance,
bunnosuke	#0739	It needs decision of Town Mayor.
bunnosuke	#0157	Two actress kept attention of male fan.
bunnosuke	#0543	We keep out own opinions.
bunnosuke	#0052	the eight grade students joined working experience program.
bunnosuke	#0731	The woter painting class gat a Magazine interview. 
bunnosuke	#0721	Almost all people got suffered in someway.
bunnosuke	#0232	Now I muself as a fan of Pacific League feel excited.
bunnosuke	#0710	It got influence of Mediterranean Culture and so on.
bunnosuke	#0288	At committee there ware a report that they want to finish within this year. 
bunnosuke	#0209	A cunning man disguise himself as a foolish captain.
bunnosuke	#0619	In this servece you can order when and what time to be sent.
bunnosuke	#0673	The fever became around 40 degree suddenly.
bunnosuke	#0318	People midway leave means who his subscription period is less than 15years and under 60-year-old.
penelope777	#0340	He is going to adjust the schedule if there are many applicants.
penelope777	#0331	We provide infections and medical information for medical practitioner.
penelope777	#0692	Such a person appears on TV sometimes.
penelope777	#0342	We have to hold discussions in advance.
penelope777	#0374	He does the screening for entrance eligibility in advance.
penelope777	#0333	I made old toys with him.
penelope777	#0617	You can set up weekly schedulu easily.
penelope777	#0351	He do health check up first thing every morning. 
penelope777	#0681	Directory access error occurs.
penelope777	#0284	We of course have a confidenciality obligation.
bunnosuke	#0728	2707 items were designated as the important tangible folk culture property of country.
bunnosuke	#0553	That has almost same nature with a mixture of asphalt.
bunnosuke	#0070	Committee members did the greeting movement.
bunnosuke	#0365	He will do sitting act in front of national assembly and request action for member of Parliament from 11 o'clock to 1 o'clock.
bunnosuke	#0643	I cound not catch the situation now.
bunnosuke	#0586	He had few acculate information.
bunnosuke	#0562	He has two things which she likes.
bunnosuke	#0546	That has simular structure with Human Female Hormone.
bunnosuke	#0235	Yamada's mother consult with the teacher.
bunnosuke	#0575	Person who understand should be tolerance.
Noion	#0363	Our company set up this Venue.
Noion	#0279	I heard that tanaka had a terribly hardships.
Noion	#0345	We will have a meeting with organizer in advane.
Noion	#0529	I've got really interested in this soft texture.
Noion	#0223	The man who I thought perfect made a mistake.
Noion	#0452	I saw him posted the message to pen-pal boards.
Noion	#0368	We will gather the opinions as the following effect.
Noion	#0370	He will going to suggest the business system for company.
Noion	#0360	We will provide to employees the service shown below.
Noion	#0181	the boss's powerful words made me feel dizzy.
bunnosuke	#0010	That seems the work around Momoyama Era.
bunnosuke	#0302	We have lots of good performance for development of business system.
bunnosuke	#0718	First,he gets an order for business from companies.
bunnosuke	#0616	People who needs nursing can use external long-term caer insurance service.
bunnosuke	#0530	We should concern problems all over society.
bunnosuke	#0466	It seems various people visit this blog. 
bunnosuke	#0135	Many people took photos for memory.
bunnosuke	#0029	He decided that the deadline for submitting idea of plan was within one year.
bunnosuke	#0400	He is seriously thinking about purchasing that.
bunnosuke	#0455	Tne neighbor saw the child was taken away.
Sayaka504	#0716	He is going to receive instructions of the class details from Mr. Yamada.
Sayaka504	#0308	Mr. Yamada told me as if in relief.
Sayaka504	#0719	I get that question from many people.
Sayaka504	#0583	No one has their own website yet.
Sayaka504	#0244	It is very effective in preventing cavities.
Sayaka504	#0347	He carries out the business brand development and consulting of the company.
Sayaka504	#0018	I feel like wasting time if it takes as much as 50 hours.
Sayaka504	#0733	I had the impression that the person actually coming into sight will win.
Sayaka504	#0561	Each has their own characteristics.
Sayaka504	#0744	It is quite popular among women in their 30s.
bunnosuke	#0283	That works for blood circulation.
bunnosuke	#0770	There is few place like that around here.
bunnosuke	#0726	This is the first case in all over the country that directly given authority from prefectures.
bunnosuke	#0271	There are many kinds of ways for encoding.
bunnosuke	#0717	I got the report that the system of priority for public vehicle started.
bunnosuke	#0440	I watched the wide show in evening after long time.
bunnosuke	#0353	In City Hall they do paid distibution of administrative politic materials.
bunnosuke	#0590	Everyone had a hope for the future of game industry.
bunnosuke	#0233	56% of people experience splenectomy before 5-year-old.
bunnosuke	#0761	I never need wheelchair.
jun1223	#0635	I can not write a comment easily.
jun1223	#0414	you should see more detail on early childhood education related products.
jun1223	#0375	The cultural club will display their works.
jun1223	#0100	People who are interested in Africa exchange information and opinion.
jun1223	#0540	In Japan, there are many state-of-the-art technologies.
jun1223	#0422	Yesterday, he saw an old dream that had seen for a long time 
jun1223	#0688	A person who lives a conservative life comes into society.
jun1223	#0394	As planning, I think it will be on December 4th.
jun1223	#0709	In order to be a player, I will join a twelve months education at school.
jun1223	#0663	I will get some energies naturally when I hold on a small change.
Sayaka504	#0099	Men secretly enjoying cross-dressing are targeted.
Sayaka504	#0066	The staff will support creating.
Sayaka504	#0377	The staff will manage engine support on that day.
Sayaka504	#0383	I'm the one who always think about those kind of things.
Sayaka504	#0282	The bible says as follows.
Sayaka504	#0724	I've been asked for advice from more than 1,000 people from all around the country.
Sayaka504	#0572	Our company has more than 30 years of performance in multiple leisure and commercial facilities. 
Sayaka504	#0622	Treatments for patients with chronic pain and cancer pain is possible.
Sayaka504	#0676	He exited the ticket gate of the nearby station on his way home from work.
Sayaka504	#0584	Most of the people made time for meditation.
oujfukkun	#0585	He hold a camera with skin jacket.
oujfukkun	#0393	He seriously thought change his job neary company.
oujfukkun	#0694	It showed similler to the movie. 
oujfukkun	#0700	If you mistake the timing,don't work speedy.
oujfukkun	#0534	It has certain influence for american goverment's policy. 
oujfukkun	#0337	He decides the method of the seminar.
oujfukkun	#0373	Administrator derete the information of person immidiatery. 
oujfukkun	#0204	The person who don't know making house do such a calculation.
oujfukkun	#0273	We have a time until appointment time. 
oujfukkun	#0564	It is very useful for deodorant.
oujfukkun	#0111	He helps making dinner aod sweets together.
oujfukkun	#0285	Of course,the hospital and thepresident,me have responsibility. 
oujfukkun	#0384	I think specific two methods.
oujfukkun	#0476	It takes a good balance for a little over.
oujfukkun	#0268	I think japanese foods is safe.
oujfukkun	#0567	It has the mood each period.
oujfukkun	#0769	There are many exmple that error the meaning than we can count.
oujfukkun	#0782	Japan don't have the culture of self-autonomy.
oujfukkun	#0338	He dispatch andexchange the idea of parenting in this area activity. 
oujfukkun	#0386	In the future,the people who read the book think something. 
