worker	sentence	label
worker44	#0336	Professor did a keynote lecture with this theme.
worker44	#0457	It is like I am wotching the scene of movie. 
worker62	#0334	He continually improves the blogging system
worker62	#0615	Easy to use a cordless and portable internet connection
worker62	#0256	It has nothing to do with whether or not to be a companion
worker62	#0193	He will apply for consultation to the mayor
worker62	#0309	Say that 80% of the shops using homemade noodles will be used
worker62	#0221	Left wing and dissidents shared talks
worker62	#0532	It has the power to the extent that it influences sales
worker62	#0745	He received the award from the Prime Minister for disaster prevention workers
worker62	#0371	The education revitalization conference has made seven recommendations
worker62	#0296	There is a trade - off between index creation cost and search cost
worker62	#0278	There are many places all over the country where the scenery of autumn leaves is the stage of Noh music
worker62	#0034	30.2% refer to the opinions of salespeople
worker62	#0151	For residents in the direction of Europe, we do not sell goods
worker62	#0220	Most people train actions
worker62	#0015	I'd like him to always be above me
worker62	#0556	I am responsible for their actions
worker62	#0105	He is working as a foothold in a construction company
worker62	#0270	I have a tendency to like people who act committed
worker62	#0079	I made a phone call to a pretty good number of companies
worker62	#0737	56% of corporations received funds financing
worker44	#0320	He says his opinion frankly to his teacher and his friends.
worker44	#0354	He evaluated material properties and life characteristic
worker44	#0074	the representative of children made a greeting of appreciation to their parents and grandparents.
worker44	#0702	We regirally get an inspection by an institution of local government.
worker44	#0773	It can be possible that such a meserable youth belongs to the institusion like that.
worker44	#0129	The staff in charge will have a meeting with the craftman.
worker44	#0514	Many of major logistic companies in Europe are from England.
worker44	#0462	He saw the PC screen from behind Mr.(Ms.)Yamada.
worker44	#0350	We certainly confirm order details to the customer.
worker44	#0049	You made the transfer time 1second.
worker66	#0555	It had a long history of 90 years.
worker66	#0474	The sounds of a second hand make my ears comfortable.
worker66	#0707	He's already taken an approval from the mayor.
worker66	#0326	He mainly conduct an improvement research on processing techniques.
worker66	#0531	That kind of people usually have an absolute confident with oneself. 
worker66	#0628	I can't post on my blog that often lately.
worker66	#0612	There's already been a queuing line of 30 people when I went to the store before 11.
worker66	#0545	A tree has both male and female characters.
worker66	#0704	She took a surgery for breast cancer at university hospital five years ago.
worker66	#0158	The shopping company makes the contract.
worker47	#0620	You can actually experience making ramen.
worker47	#0654	He stands up and leaves the room.
worker47	#0143	He kisses her lips to tell good morning.
worker47	#0359	Buying and selling of stocks is automatically done by this program.
worker47	#0106	Reset settings of products to the factory default. 
worker47	#0067	It aims to develop clinical research and grow levels of medical examination up.
worker47	#0774	Person himself doesn't have such a feeling.
worker47	#0588	Each has original taste or flaver. 
worker47	#0560	All people have a licence of first-class architect.
worker47	#0156	We provide this service with setting the purpose that we decrease your familly's  burden.
worker47	#0265	It takes 1 hour from this place to go to the shop by car.
worker47	#0230	The person who saw it was points out.
worker47	#0592	Not all people have a phone.
worker47	#0527	This video has many erotic scenes.
worker47	#0141	Yesterday, 4 people reported to mayer Yamada about their awards.
worker47	#0611	You can freely and act real-time.
worker47	#0341	He always do such as change of settings or repairing of flaws.
worker47	#0325	He did activities for about 10 years in over 60 countries.
worker47	#0240	Many students have part-time job.
worker47	#0413	He looks other books by this author in July.
worker65	#0063	the total Budget is decided to 200 million 2.84 million yen.
worker65	#0536	It is great meaning only for Mr. Yamada.
worker65	#0344	He practices for an an hour thirty minutes at the gym.
worker65	#0541	One software has both functions.
worker65	#0352	Our company makes original embroidered patches and sell embroidery products.
worker65	#0418	Please visit our website, for details.
worker65	#0378	I will give advice how to use only for anyone who are actually using it.
worker65	#0428	It has been a long time since he have watch the recent news last time.
worker65	#0328	In University, it is mainly set up a business enterprise as follows:
worker65	#0294	There are many cases that are not evaluated from the work site.
worker59	#0290	There are 2 pieces of information in this page.
worker59	#0307	He said to me clearly what he was going to do.
worker59	#0215	He requests information materials from each insurance company.
worker59	#0624	With anonymity, it is not possible to take care of it later.
worker59	#0357	It will automatically calculate the termination time.
worker59	#0038	People with dementia are living together.
worker59	#0361	He provides management consulting services to small and medium-sized enterprises.
worker59	#0011	I think that film is from early Showa era.
worker59	#0335	He gave an 18-minute presentation under that title.
worker59	#0646	Each one went home completely satisfied.
worker46	#0488	It is definitely better for people who buy it from now on.
worker46	#0658	I cannot help but sighing with amazement by beautiful scenery.
worker46	#0627	The restaurant provides relaxing and cozy atmosphere.
worker46	#0348	First, register information categories for the data registration.
worker46	#0332	We assist people in need of care as to their daily tasks.
worker46	#0399	Our company values health of homes and families.
worker46	#0042	A passport must have certain valid periods.
worker46	#0381	First, local government must examine how to create happiness.
worker46	#0631	I could find a time to clutter it during holidays.
worker46	#0330	We actively support activities of the local people.
worker44	#0451	He check the products of this category more.
worker44	#0366	Our staff will explain to new customers about fee and our service in adovance.
worker44	#0539	He does not have knowledge so much.
worker44	#0218	The period for sending tax certificate is from the 1st to the 15th.
worker44	#0404	We should make the structure of society which is not easy to get guns. 
worker44	#0551	I have a child in same age.
worker44	#0189	We decided the period for submitting of plan draft was within one year in principle.
worker44	#0549	31 people have some disablities in their bodies.
worker44	#0526	There are many things which is directly useful for the class.
worker44	#0185	People around me are expecting to me.
worker44	#0364	For providing this service, the following actions are prohibitied.
worker44	#0173	The consumer apply for membership to credit card company.
worker44	#0005	Yamada is a person who is liked by everyone.
worker44	#0571	Staffs keep recognition like that.
worker44	#0494	This kind has the best balance between sugar content and acidity.
worker44	#0601	You can make a hotel reservation easily in Japanese from Japan.
worker44	#0297	There are two systems in tax reduction system of national insurance,
worker44	#0739	It needs decision of Town Mayor.
worker44	#0157	Two actress kept attention of male fan.
worker44	#0543	We keep out own opinions.
worker44	#0052	the eight grade students joined working experience program.
worker44	#0731	The woter painting class gat a Magazine interview. 
worker44	#0721	Almost all people got suffered in someway.
worker44	#0232	Now I muself as a fan of Pacific League feel excited.
worker44	#0710	It got influence of Mediterranean Culture and so on.
worker44	#0288	At committee there ware a report that they want to finish within this year. 
worker44	#0209	A cunning man disguise himself as a foolish captain.
worker44	#0619	In this servece you can order when and what time to be sent.
worker44	#0673	The fever became around 40 degree suddenly.
worker44	#0318	People midway leave means who his subscription period is less than 15years and under 60-year-old.
worker67	#0340	He is going to adjust the schedule if there are many applicants.
worker67	#0331	We provide infections and medical information for medical practitioner.
worker67	#0692	Such a person appears on TV sometimes.
worker67	#0342	We have to hold discussions in advance.
worker67	#0374	He does the screening for entrance eligibility in advance.
worker67	#0333	I made old toys with him.
worker67	#0617	You can set up weekly schedulu easily.
worker67	#0351	He do health check up first thing every morning. 
worker67	#0681	Directory access error occurs.
worker67	#0284	We of course have a confidenciality obligation.
worker44	#0728	2707 items were designated as the important tangible folk culture property of country.
worker44	#0553	That has almost same nature with a mixture of asphalt.
worker44	#0070	Committee members did the greeting movement.
worker44	#0365	He will do sitting act in front of national assembly and request action for member of Parliament from 11 o'clock to 1 o'clock.
worker44	#0643	I cound not catch the situation now.
worker44	#0586	He had few acculate information.
worker44	#0562	He has two things which she likes.
worker44	#0546	That has simular structure with Human Female Hormone.
worker44	#0235	Yamada's mother consult with the teacher.
worker44	#0575	Person who understand should be tolerance.
worker68	#0363	Our company set up this Venue.
worker68	#0279	I heard that tanaka had a terribly hardships.
worker68	#0345	We will have a meeting with organizer in advane.
worker68	#0529	I've got really interested in this soft texture.
worker68	#0223	The man who I thought perfect made a mistake.
worker68	#0452	I saw him posted the message to pen-pal boards.
worker68	#0368	We will gather the opinions as the following effect.
worker68	#0370	He will going to suggest the business system for company.
worker68	#0360	We will provide to employees the service shown below.
worker68	#0181	the boss's powerful words made me feel dizzy.
worker44	#0010	That seems the work around Momoyama Era.
worker44	#0302	We have lots of good performance for development of business system.
worker44	#0718	First,he gets an order for business from companies.
worker44	#0616	People who needs nursing can use external long-term caer insurance service.
worker44	#0530	We should concern problems all over society.
worker44	#0466	It seems various people visit this blog. 
worker44	#0135	Many people took photos for memory.
worker44	#0029	He decided that the deadline for submitting idea of plan was within one year.
worker44	#0400	He is seriously thinking about purchasing that.
worker44	#0455	Tne neighbor saw the child was taken away.
worker69	#0716	He is going to receive instructions of the class details from Mr. Yamada.
worker69	#0308	Mr. Yamada told me as if in relief.
worker69	#0719	I get that question from many people.
worker69	#0583	No one has their own website yet.
worker69	#0244	It is very effective in preventing cavities.
worker69	#0347	He carries out the business brand development and consulting of the company.
worker69	#0018	I feel like wasting time if it takes as much as 50 hours.
worker69	#0733	I had the impression that the person actually coming into sight will win.
worker69	#0561	Each has their own characteristics.
worker69	#0744	It is quite popular among women in their 30s.
worker44	#0283	That works for blood circulation.
worker44	#0770	There is few place like that around here.
worker44	#0726	This is the first case in all over the country that directly given authority from prefectures.
worker44	#0271	There are many kinds of ways for encoding.
worker44	#0717	I got the report that the system of priority for public vehicle started.
worker44	#0440	I watched the wide show in evening after long time.
worker44	#0353	In City Hall they do paid distibution of administrative politic materials.
worker44	#0590	Everyone had a hope for the future of game industry.
worker44	#0233	56% of people experience splenectomy before 5-year-old.
worker44	#0761	I never need wheelchair.
worker65	#0635	I can not write a comment easily.
worker65	#0414	you should see more detail on early childhood education related products.
worker65	#0375	The cultural club will display their works.
worker65	#0100	People who are interested in Africa exchange information and opinion.
worker65	#0540	In Japan, there are many state-of-the-art technologies.
worker65	#0422	Yesterday, he saw an old dream that had seen for a long time 
worker65	#0688	A person who lives a conservative life comes into society.
worker65	#0394	As planning, I think it will be on December 4th.
worker65	#0709	In order to be a player, I will join a twelve months education at school.
worker65	#0663	I will get some energies naturally when I hold on a small change.
worker69	#0099	Men secretly enjoying cross-dressing are targeted.
worker69	#0066	The staff will support creating.
worker69	#0377	The staff will manage engine support on that day.
worker69	#0383	I'm the one who always think about those kind of things.
worker69	#0282	The bible says as follows.
worker69	#0724	I've been asked for advice from more than 1,000 people from all around the country.
worker69	#0572	Our company has more than 30 years of performance in multiple leisure and commercial facilities. 
worker69	#0622	Treatments for patients with chronic pain and cancer pain is possible.
worker69	#0676	He exited the ticket gate of the nearby station on his way home from work.
worker69	#0584	Most of the people made time for meditation.
worker27	#0585	He hold a camera with skin jacket.
worker27	#0393	He seriously thought change his job neary company.
worker27	#0694	It showed similler to the movie. 
worker27	#0700	If you mistake the timing,don't work speedy.
worker27	#0534	It has certain influence for american goverment's policy. 
worker27	#0337	He decides the method of the seminar.
worker27	#0373	Administrator derete the information of person immidiatery. 
worker27	#0204	The person who don't know making house do such a calculation.
worker27	#0273	We have a time until appointment time. 
worker27	#0564	It is very useful for deodorant.
worker27	#0111	He helps making dinner aod sweets together.
worker27	#0285	Of course,the hospital and thepresident,me have responsibility. 
worker27	#0384	I think specific two methods.
worker27	#0476	It takes a good balance for a little over.
worker27	#0268	I think japanese foods is safe.
worker27	#0567	It has the mood each period.
worker27	#0769	There are many exmple that error the meaning than we can count.
worker27	#0782	Japan don't have the culture of self-autonomy.
worker27	#0338	He dispatch andexchange the idea of parenting in this area activity. 
worker27	#0386	In the future,the people who read the book think something. 
